ResponseId,Score,Filename,Frame,Word
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,HEALING
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,HEALING
R_5ikWRJG5aYr9LR7,6,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,IMPACT/CONSEQUENCE
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,IMPACT/CONSEQUENCE
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,IMPACT/CONSEQUENCE
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,IMPACT/CONSEQUENCE
R_5ikWRJG5aYr9LR7,6,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,VULNERABILITY
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,VULNERABILITY
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,VULNERABILITY
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,VULNERABILITY
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,RESILIENCE/RECOVERY
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,RESILIENCE/RECOVERY
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,RESILIENCE/RECOVERY
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,RESILIENCE/RECOVERY
R_5ikWRJG5aYr9LR7,1,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,CAUSALITY
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,CAUSALITY
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,CAUSALITY
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,CAUSALITY
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,SUFFERING
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,SUFFERING
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,SUFFERING
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",PHYSICAL HARM,SUFFERING
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STRUGGLE
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STRUGGLE
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STRUGGLE
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STRUGGLE
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SUBJECT
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SUBJECT
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SUBJECT
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SUBJECT
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,END POINT
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,END POINT
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,END POINT
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,END POINT
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,DESIRED OUTCOME
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,DESIRED OUTCOME
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,DESIRED OUTCOME
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,DESIRED OUTCOME
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STATUS QUO
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STATUS QUO
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STATUS QUO
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,STATUS QUO
R_5ikWRJG5aYr9LR7,5,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SELF-DETERMINATION
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SELF-DETERMINATION
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SELF-DETERMINATION
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,SELF-DETERMINATION
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,ASPIRATION
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,ASPIRATION
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,ASPIRATION
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,ASPIRATION
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,EFFORT
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,EFFORT
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,EFFORT
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,EFFORT
R_5ikWRJG5aYr9LR7,2,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,BEGINNING
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,BEGINNING
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,BEGINNING
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,BEGINNING
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESSION
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESSION
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESSION
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SELF PROPELLED MOTION TO A DESTINATION,PROGRESSION
R_5ikWRJG5aYr9LR7,6,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Sweetness
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Sweetness
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Sweetness
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Sweetness
R_5ikWRJG5aYr9LR7,6,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Juiciness
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Juiciness
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Juiciness
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Juiciness
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Seedlessness
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Seedlessness
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Seedlessness
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Seedlessness
R_5ikWRJG5aYr9LR7,6,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Refreshing
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Refreshing
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Refreshing
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Refreshing
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Fruit Salad Ingredient
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Fruit Salad Ingredient
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Fruit Salad Ingredient
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",WATERMELON,Fruit Salad Ingredient
R_5ikWRJG5aYr9LR7,0,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Propulsion Systems
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Propulsion Systems
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Propulsion Systems
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Propulsion Systems
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Navigation Systems
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Navigation Systems
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Navigation Systems
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Navigation Systems
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Space Exploration
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Space Exploration
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Space Exploration
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Space Exploration
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Satellite Deployment
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Satellite Deployment
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Satellite Deployment
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Satellite Deployment
R_5ikWRJG5aYr9LR7,7,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Zero Gravity Research
R_4r3olMCgL2jeQpW,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Zero Gravity Research
R_8ImU5BFBvUNgQsp,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Zero Gravity Research
R_8VOGWvQ9ZZEqiPf,,"Survey 29_July 3, 2024_04.13.csv",SPACECRAFT ENGINEERING,Zero Gravity Research
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,STRUGGLE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,STRUGGLE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,TIMING
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,TIMING
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,EFFORT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,EFFORT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,ACCOMPLISHMENT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,ACCOMPLISHMENT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,OPPORTUNITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,OPPORTUNITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,SUCCESS
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,SUCCESS
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,ATTAINMENT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,ATTAINMENT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,OWNERSHIP
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GAIN POSSESSION,OWNERSHIP
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,MAINTENANCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,MAINTENANCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,CONTROL
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,CONTROL
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,RESILIENCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,RESILIENCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,FUNCTIONALITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,FUNCTIONALITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,DURABILITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,DURABILITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,PURPOSE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,PURPOSE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,VULNERABILITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,VULNERABILITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,DIRECTION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,DIRECTION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,CARE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,CARE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,LIFE-CYCLE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",MACHINE,LIFE-CYCLE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,SUPPORT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,SUPPORT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL GUIDANCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL GUIDANCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,CARING
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,CARING
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,GROWTH
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,GROWTH
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL PROTECTION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL PROTECTION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL SUSTENANCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",NURTURANCE,MORAL SUSTENANCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,INSANE PERSON
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,INSANE PERSON
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CONTROLLING ENTITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CONTROLLING ENTITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CONTROLLED OBJECT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CONTROLLED OBJECT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,AFFECTED PEOPLE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,AFFECTED PEOPLE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CAUSE OF INSANITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,CAUSE OF INSANITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,AGITATION LIMIT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL,AGITATION LIMIT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,CONTROL
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,CONTROL
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,WORSENING ECONOMIC CONDITION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,WORSENING ECONOMIC CONDITION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,LANDING
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,LANDING
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,STARTING POSITION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,STARTING POSITION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,RESISTANCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,RESISTANCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,SPEED
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,SPEED
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,DESCENT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,DESCENT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,GRAVITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",DOWNWARD MOTION,GRAVITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,PASSIVE ROLE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,PASSIVE ROLE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,STRUGGLE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,STRUGGLE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,RESTRICTION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,RESTRICTION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,GUN CONTROL REGULATION
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,GUN CONTROL REGULATION
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,MOTION-IMPEDING OBJECT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,MOTION-IMPEDING OBJECT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,NEGATIVE IMPACT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,NEGATIVE IMPACT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,BURDEN
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,BURDEN
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,EFFORT
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",GUN CONTROL LEGISLATION,EFFORT
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,PHYSICAL INJURY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,PHYSICAL INJURY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,COPING STRATEGIES
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,COPING STRATEGIES
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,RESILIENCE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,RESILIENCE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,TRAUMA
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,TRAUMA
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,HEALING PROCESS
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,HEALING PROCESS
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,VULNERABILITY
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,VULNERABILITY
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,EMOTIONAL DEFENSE MECHANISMS
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,EMOTIONAL DEFENSE MECHANISMS
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,SEQUENTIAL NATURE
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,SEQUENTIAL NATURE
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,SERIOUSNESS
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PSYCHOLOGICAL HARM,SERIOUSNESS
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,AGENT'S WILL
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,AGENT'S WILL
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,CONTROL
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,CONTROL
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,STRENGTH
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,STRENGTH
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,A TOOL
R_8MN0mQiFZPHnVPl,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,A TOOL
R_31jAP434Q6BAmVt,,"Survey 34_July 3, 2024_04.20.csv",PHYSICAL STRENGTH,LEGISLATION
